,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,pl_size_normalized,pl_mass_normalized,habitability_index,log_orbital_period,orbital_ellipse,Eccentricity_Class,star_category,star_color,star_luminosity,planet_system_count,distance_from_earth,PSI,Habitable_Zone,Density,Planet_Type,Temperature_Comparison,Distance_Class
2495,Kepler-136 b,Kepler-136,2,2,Transit,2014,Kepler,0,11.5789,3e-05,-3e-05,0.0,0.106,,,0.0,2.05,0.38,-0.38,0.0,0.183,0.034,-0.034,0.0,19.8,11.7,-10.4,0.0,0.062,0.037,-0.033,0.0,Mass,0.0,,,0.0,257.98,6.24,-6.06,0.0,951.0,,,0.0,1,,6165.0,100.0,-100.0,0.0,1.35,0.25,-0.25,0.0,1.2,0.04,-0.04,0.0,0.0,0.012,-0.012,0.0,[M/H],4.24,0.15,-0.15,0.0,19h45m52.15s,296.4673039,+42d35m55.67s,42.5987984,420.818,4.389,-4.3,11.822,0.046,-0.046,10.519,0.012,-0.012,11.7544,0.000201,-0.000201,0.18303571428571427,0.062303335431088736,0,2.5320208070676036,0.0,Low Eccentricity,Main Sequence,white,6.675784964327511e-05,2,420.818,0.9937597810418779,Outside Habitable Zone,0.5486747795103719,Gaseous,Hotter than Earth,Moderate Distance
2496,Kepler-136 c,Kepler-136,2,2,Transit,2014,Kepler,0,16.399235,5.1e-05,-5.1e-05,0.0,0.133,,,0.0,1.99,0.37,-0.37,0.0,0.178,0.033,-0.033,0.0,4.62,,,0.0,0.0145,,,0.0,M-R relationship,0.0,,,0.0,162.04,3.92,-3.81,0.0,847.0,,,0.0,0,,6165.0,100.0,-100.0,0.0,1.35,0.25,-0.25,0.0,1.2,0.04,-0.04,0.0,0.0,0.012,-0.012,0.0,[M/H],4.24,0.15,-0.15,0.0,19h45m52.15s,296.4673039,+42d35m55.67s,42.5987984,420.818,4.389,-4.3,11.822,0.046,-0.046,10.519,0.012,-0.012,11.7544,0.000201,-0.000201,0.17767857142857144,0.014537444933920705,0,2.8564262397367304,0.0,Low Eccentricity,Main Sequence,white,6.675784964327511e-05,2,420.818,0.9962464557384753,Outside Habitable Zone,0.139956842827155,Gaseous,Hotter than Earth,Moderate Distance
2497,Kepler-1360 b,Kepler-1360,1,1,Transit,2016,Kepler,0,40.5286413,0.0003328,-0.0003328,0.0,0.2866,,,0.0,3.4,1.17,-0.76,0.0,0.303,0.104,-0.068,0.0,11.5,,,0.0,0.0361,,,0.0,M-R relationship,0.0,,,0.0,82.56,4.97,-4.62,0.0,933.0,,,0.0,0,,6778.0,324.31,-343.47,0.0,1.83,0.63,-0.41,0.0,1.51,0.23,-0.21,0.0,0.06,0.141,-0.16,0.0,[Fe/H],4.09,0.16,-0.2,0.0,20h01m22.57s,300.3440482,+45d37m23.46s,45.6231826,1516.27,36.295,-36.295,14.007,0.092,-0.092,12.547,0.031,-0.031,13.8804,0.000204,-0.000204,0.3035714285714286,0.03618628067967275,0,3.7263833409986415,0.0,Low Eccentricity,Main Sequence,white,6.09245098534962e-06,1,1516.27,0.9978299348744991,Outside Habitable Zone,0.06985097619415824,Gaseous,Hotter than Earth,Moderate Distance
2498,Kepler-1361 b,Kepler-1361,1,1,Transit,2016,Kepler,0,3.57554956,2.329e-05,-2.329e-05,0.0,0.0431,,,0.0,0.86,0.12,-0.12,0.0,0.077,0.011,-0.011,0.0,0.566,,,0.0,0.00178,,,0.0,M-R relationship,0.0,,,0.0,186.07,4.32,-4.22,0.0,1061.0,,,0.0,0,,5131.0,55.23,-57.72,0.0,0.79,0.04,-0.04,0.0,0.83,0.04,-0.04,0.0,0.0,0.148,-0.15,0.0,[Fe/H],4.57,0.03,-0.06,0.0,18h54m15.69s,283.5653603,+46d54m15.22s,46.9042278,389.143,2.095,-2.095,14.096,0.092,-0.092,11.98,0.022,-0.022,13.9169,0.000221,-0.000221,0.07678571428571429,0.0017809943360604151,0,1.520726813917738,0.0,Low Eccentricity,Dwarf,yellow,9.308451617258982e-05,1,389.143,0.9957822562206078,Outside Habitable Zone,0.21243812916632993,Gaseous,Hotter than Earth,Close-in Planet
2499,Kepler-1362 b,Kepler-1362,1,1,Transit,2016,Kepler,0,136.205626,0.001278,-0.001278,0.0,0.4626,,,0.0,2.6,0.12,-0.19,0.0,0.232,0.011,-0.017,0.0,7.27,,,0.0,0.0229,,,0.0,M-R relationship,0.0,,,0.0,1.01,0.06,-0.06,0.0,248.0,,,0.0,0,,4857.0,51.17,-72.62,0.0,0.74,0.03,-0.03,0.0,0.8,0.03,-0.04,0.0,0.06,0.149,-0.153,0.0,[Fe/H],4.6,0.01,-0.04,0.0,19h14m09.25s,288.5385574,+40d52m37.66s,40.8771276,731.298,17.829,-17.014,16.05,0.069,-0.069,13.628,0.041,-0.041,15.8246,0.000478,-0.000478,0.23214285714285718,0.022876022655758336,0,4.921480720281973,0.0,Low Eccentricity,Dwarf,orange,3.001140069701475e-05,1,731.298,0.9998104084300496,Outside Habitable Zone,0.09874742002828395,Gaseous,Colder than Earth,Moderate Distance
2500,Kepler-1363 b,Kepler-1363,1,1,Transit,2016,Kepler,0,2.94194094,1.171e-05,-1.171e-05,0.0,0.0363,,,0.0,1.25,0.09,-0.08,0.0,0.112,0.008,-0.007,0.0,2.1,,,0.0,0.0066,,,0.0,M-R relationship,0.0,,,0.0,191.92,7.84,-7.57,0.0,988.0,,,0.0,0,,4839.0,102.94,-109.75,0.0,0.72,0.04,-0.04,0.0,0.76,0.04,-0.05,0.0,-0.09,0.163,-0.174,0.0,[Fe/H],4.61,0.03,-0.04,0.0,19h47m59.16s,296.9964872,+49d15m22.76s,49.2563228,541.714,6.523,-6.523,15.454,0.057,-0.057,12.959,0.035,-0.035,15.2923,0.000524,-0.000524,0.11160714285714286,0.006607929515418502,0,1.371673226375777,0.0,Low Eccentricity,Dwarf,orange,5.266241712950901e-05,1,541.714,0.9956400712108562,Outside Habitable Zone,0.2566850922186088,Gaseous,Hotter than Earth,Close-in Planet
2501,Kepler-1364 b,Kepler-1364,1,1,Transit,2016,Kepler,0,13.32196237,8.114e-05,-8.114e-05,0.0,0.1284,,,0.0,2.15,0.8,-0.39,0.0,0.192,0.071,-0.035,0.0,5.27,,,0.0,0.0166,,,0.0,M-R relationship,0.0,,,0.0,672.06,413.33,-368.97,0.0,1299.0,,,0.0,0,,6805.0,136.21,-160.28,0.0,1.79,0.62,-0.31,0.0,1.49,0.21,-0.14,0.0,0.04,0.131,-0.148,0.0,[Fe/H],4.1,0.13,-0.2,0.0,19h40m36.51s,295.1521334,+49d35m15.42s,49.5876179,1056.9,,,13.196,0.092,-0.092,12.143,0.021,-0.021,13.1858,0.003628,-0.003628,0.19196428571428573,0.016582756450597858,0,2.6617941891549592,0.0,Low Eccentricity,Main Sequence,white,1.1813389166010264e-05,1,1056.9,0.9848257893933656,Outside Habitable Zone,0.12659210636964624,Gaseous,Hotter than Earth,Moderate Distance
2502,Kepler-1365 b,Kepler-1365,1,2,Transit,2016,Kepler,0,7.69993485,4.726e-05,-4.726e-05,0.0,0.075,,,0.0,0.92,0.14,-0.1,0.0,0.082,0.012,-0.009,0.0,0.721,,,0.0,0.00227,,,0.0,M-R relationship,0.0,,,0.0,456.25,15.72,-15.18,0.0,969.0,,,0.0,0,,5770.0,86.4,-88.36,0.0,1.05,0.15,-0.1,0.0,1.0,0.04,-0.04,0.0,0.03,0.089,-0.097,0.0,[Fe/H],4.39,0.08,-0.11,0.0,19h28m47.92s,292.1996573,+42d02m45.58s,42.0459944,840.128,11.884,-11.563,13.417,0.08,-0.08,11.857,0.021,-0.021,13.3798,0.000213,-0.000213,0.08214285714285716,0.0022687224669603523,0,2.163315537126752,0.0,Low Eccentricity,Main Sequence,yellow,1.9009228945522033e-05,2,840.128,0.9897729991985954,Outside Habitable Zone,0.22104626108773323,Gaseous,Hotter than Earth,Close-in Planet
2503,Kepler-1365 c,Kepler-1365,1,2,Transit,2016,Kepler,0,4.77468005,4.014e-05,-4.014e-05,0.0,0.0545,,,0.0,0.8,0.12,-0.08,0.0,0.071,0.011,-0.007,0.0,0.437,,,0.0,0.00137,,,0.0,M-R relationship,0.0,,,0.0,864.04,29.78,-28.75,0.0,1137.0,,,0.0,0,,5770.0,86.4,-88.36,0.0,1.05,0.15,-0.1,0.0,1.0,0.04,-0.04,0.0,0.03,0.089,-0.097,0.0,[Fe/H],4.39,0.08,-0.11,0.0,19h28m47.92s,292.1996573,+42d02m45.58s,42.0459944,840.128,11.884,-11.563,13.417,0.08,-0.08,11.857,0.021,-0.021,13.3798,0.000213,-0.000213,0.07142857142857144,0.0013750786658275644,0,1.753482852275674,0.0,Low Eccentricity,Main Sequence,yellow,1.9009228945522033e-05,2,840.128,0.9806615495374873,Outside Habitable Zone,0.2037618460873777,Gaseous,Hotter than Earth,Close-in Planet
2504,Kepler-1366 b,Kepler-1366,1,1,Transit,2016,Kepler,0,2.16457097,6.83e-06,-6.83e-06,0.0,0.0273,,,0.0,1.43,0.1,-0.1,0.0,0.128,0.009,-0.009,0.0,2.63,,,0.0,0.00829,,,0.0,M-R relationship,0.0,,,0.0,134.98,14.15,-12.98,0.0,783.0,,,0.0,0,,4070.0,63.0,-54.22,0.0,0.6,0.03,-0.04,0.0,0.62,0.03,-0.04,0.0,-0.02,0.162,-0.158,0.0,[Fe/H],4.68,0.03,-0.02,0.0,19h00m15.57s,285.0648845,+41d33m17.45s,41.5548464,465.826,9.3285,-9.3285,16.685,0.252,-0.252,12.961,0.026,-0.026,15.8887,0.000636,-0.000636,0.12767857142857142,0.008275645059786028,0,1.152017491905428,0.0,Low Eccentricity,Dwarf,orange,7.689157575700423e-05,1,465.826,0.9969090123587466,Outside Habitable Zone,0.21471333954727803,Gaseous,Hotter than Earth,Close-in Planet
2505,Kepler-1367 b,Kepler-1367,1,1,Transit,2016,Kepler,0,1.57409027,5.24e-06,-5.24e-06,0.0,0.0236,,,0.0,0.92,0.07,-0.08,0.0,0.082,0.006,-0.007,0.0,0.721,,,0.0,0.00227,,,0.0,M-R relationship,0.0,,,0.0,225.23,7.3,-7.07,0.0,998.0,,,0.0,0,,4106.0,55.83,-57.12,0.0,0.6,0.03,-0.05,0.0,0.62,0.03,-0.05,0.0,-0.06,0.167,-0.204,0.0,[Fe/H],4.68,0.03,-0.02,0.0,19h13m40.00s,288.4166786,+47d52m43.43s,47.8787308,401.484,5.078,-4.955,16.012,0.183,-0.183,12.704,0.022,-0.022,15.5576,0.000532,-0.000532,0.08214285714285716,0.0022687224669603523,0,0.9454961784890693,0.0,Low Eccentricity,Dwarf,orange,9.933655548005473e-05,1,401.484,0.9949186754432141,Outside Habitable Zone,0.22104626108773323,Gaseous,Hotter than Earth,Close-in Planet
2506,Kepler-1368 b,Kepler-1368,1,1,Transit,2016,Kepler,0,0.67564949,2.55e-06,-2.55e-06,0.0,0.0153,,,0.0,1.65,0.35,-0.17,0.0,0.147,0.031,-0.015,0.0,3.36,,,0.0,0.0106,,,0.0,M-R relationship,0.0,,,0.0,4849.26,947.04,-760.2,0.0,2085.0,,,0.0,0,,5906.0,120.57,-160.03,0.0,1.08,0.22,-0.11,0.0,1.07,0.08,-0.06,0.0,0.1,0.148,-0.139,0.0,[Fe/H],4.4,0.07,-0.15,0.0,19h39m04.08s,294.7669795,+41d38m40.72s,41.6446434,1635.82,139.99,-119.86,15.914,1.133,-1.133,14.388,0.084,-0.084,15.8729,0.000615,-0.000615,0.14732142857142858,0.010572687224669603,0,0.5162008453432815,0.0,Low Eccentricity,Main Sequence,yellow,5.947142247255567e-06,1,1635.82,0.8917130500474195,Outside Habitable Zone,0.17856602680984002,Gaseous,Hotter than Earth,Close-in Planet
2507,Kepler-1369 b,Kepler-1369,1,1,Transit,2016,Kepler,0,25.873148,0.0001453,-0.0001453,0.0,0.1741,,,0.0,2.69,0.42,-0.25,0.0,0.24,0.037,-0.022,0.0,7.7,,,0.0,0.0242,,,0.0,M-R relationship,0.0,,,0.0,37.16,3.12,-2.85,0.0,667.0,,,0.0,0,,5761.0,132.7,-110.01,0.0,0.99,0.15,-0.08,0.0,0.99,0.06,-0.06,0.0,0.0,0.136,-0.159,0.0,[Fe/H],4.45,0.06,-0.13,0.0,19h03m11.34s,285.7972604,+40d56m10.29s,40.9361923,1236.56,43.03,-40.28,15.621,0.08,-0.08,13.788,0.048,-0.048,15.3498,0.000393,-0.000393,0.24017857142857144,0.024229074889867842,0,3.2911275724454048,0.0,Low Eccentricity,Main Sequence,yellow,1.0215942610706284e-05,1,1236.56,0.998960427291438,Outside Habitable Zone,0.09443767269484037,Gaseous,Hotter than Earth,Moderate Distance
2508,Kepler-137 b,Kepler-137,1,2,Transit,2014,Kepler,0,8.436387,1.8e-05,-1.8e-05,0.0,0.077,,,0.0,1.47,0.11,-0.11,0.0,0.131,0.01,-0.01,0.0,2.76,,,0.0,0.00869,,,0.0,M-R relationship,0.0,,,0.0,86.33,1.37,-1.35,0.0,742.0,,,0.0,0,,5187.0,100.0,-100.0,0.0,0.8,0.06,-0.06,0.0,0.91,0.03,-0.03,0.0,-0.02,0.1,-0.107,0.0,[Fe/H],4.55,0.15,-0.15,0.0,18h48m32.54s,282.1355875,+43d02m21.10s,43.0391951,302.979,1.849,-1.827,13.063,0.103,-0.103,11.165,0.011,-0.011,12.9414,0.000382,-0.000382,0.13125,0.00868470736312146,0,2.2445731738455743,0.0,Low Eccentricity,Main Sequence,yellow,0.00014230425014030338,2,302.979,0.9979938347295018,Outside Habitable Zone,0.20742851992585815,Gaseous,Hotter than Earth,Close-in Planet
2509,Kepler-137 c,Kepler-137,1,2,Transit,2014,Kepler,0,18.735753,3.5e-05,-3.5e-05,0.0,0.13,,,0.0,1.88,0.14,-0.14,0.0,0.168,0.012,-0.012,0.0,4.19,,,0.0,0.0132,,,0.0,M-R relationship,0.0,,,0.0,29.77,0.47,-0.47,0.0,568.0,,,0.0,0,,5187.0,100.0,-100.0,0.0,0.8,0.06,-0.06,0.0,0.91,0.03,-0.03,0.0,-0.02,0.1,-0.107,0.0,[Fe/H],4.55,0.15,-0.15,0.0,18h48m32.54s,282.1355875,+43d02m21.10s,43.0391951,302.979,1.849,-1.827,13.063,0.103,-0.103,11.165,0.011,-0.011,12.9414,0.000382,-0.000382,0.16785714285714287,0.013184392699811203,0,2.9824318639480913,0.0,Low Eccentricity,Main Sequence,yellow,0.00014230425014030338,2,302.979,0.9992281031754568,Outside Habitable Zone,0.15053998411547817,Gaseous,Hotter than Earth,Moderate Distance
2510,Kepler-1370 b,Kepler-1370,1,2,Transit,2016,Kepler,0,20.2641684,0.0001111,-0.0001111,0.0,0.1495,,,0.0,1.84,0.66,-0.26,0.0,0.164,0.059,-0.023,0.0,4.04,,,0.0,0.0127,,,0.0,M-R relationship,0.0,,,0.0,132.59,4.99,-4.8,0.0,770.0,,,0.0,0,,6202.0,115.03,-131.46,0.0,1.29,0.46,-0.18,0.0,1.19,0.15,-0.09,0.0,0.05,0.139,-0.141,0.0,[Fe/H],4.29,0.11,-0.21,0.0,18h58m15.77s,284.5656897,+41d46m42.52s,41.7784781,1004.1,16.0405,-16.0405,13.718,0.092,-0.092,12.349,0.02,-0.02,13.6743,0.000229,-0.000229,0.1642857142857143,0.012712397734424166,0,3.0570234214278678,0.0,Low Eccentricity,Main Sequence,white,1.3606200436193877e-05,2,1004.1,0.9969254464628966,Outside Habitable Zone,0.1548243576273305,Gaseous,Hotter than Earth,Moderate Distance
2511,Kepler-1370 c,Kepler-1370,1,2,Transit,2016,Kepler,0,7.44142113,5.404e-05,-5.404e-05,0.0,0.0767,,,0.0,1.27,0.56,-0.18,0.0,0.113,0.05,-0.016,0.0,2.15,,,0.0,0.00678,,,0.0,M-R relationship,0.0,,,0.0,503.72,18.94,-18.23,0.0,1075.0,,,0.0,0,,6202.0,115.03,-131.46,0.0,1.29,0.46,-0.18,0.0,1.19,0.15,-0.09,0.0,0.05,0.139,-0.141,0.0,[Fe/H],4.29,0.11,-0.21,0.0,18h58m15.77s,284.5656897,+41d46m42.52s,41.7784781,1004.1,16.0405,-16.0405,13.718,0.092,-0.092,12.349,0.02,-0.02,13.6743,0.000229,-0.000229,0.11339285714285716,0.0067652611705475135,0,2.1331506747652424,0.0,Low Eccentricity,Main Sequence,white,1.3606200436193877e-05,2,1004.1,0.9886831553751266,Outside Habitable Zone,0.2505755473812087,Gaseous,Hotter than Earth,Close-in Planet
2512,Kepler-1371 b,Kepler-1371,1,2,Transit,2016,Kepler,0,3.4462039,2.017e-05,-2.017e-05,0.0,0.0393,,,0.0,0.73,0.08,-0.05,0.0,0.065,0.007,-0.004,0.0,0.315,,,0.0,0.00099,,,0.0,M-R relationship,0.0,,,0.0,414.76,10.8,-10.52,0.0,1015.0,,,0.0,0,,5361.0,70.81,-74.06,0.0,0.83,0.07,-0.06,0.0,0.87,0.04,-0.05,0.0,-0.07,0.162,-0.163,0.0,[Fe/H],4.55,0.04,-0.08,0.0,19h15m19.54s,288.8314251,+47d33m07.11s,47.5519753,515.334,5.4865,-5.4865,14.018,0.103,-0.103,12.052,0.016,-0.016,13.8344,0.000331,-0.000331,0.06517857142857143,0.0009911894273127754,0,1.4920506759388938,0.0,Low Eccentricity,Main Sequence,yellow,5.278474918326138e-05,2,515.334,0.9906801053827873,Outside Habitable Zone,0.19330957415979394,Gaseous,Hotter than Earth,Close-in Planet
2513,Kepler-1371 c,Kepler-1371,1,2,Transit,2016,Kepler,0,2.00541269,1.065e-05,-1.065e-05,0.0,0.0274,,,0.0,0.64,0.07,-0.05,0.0,0.057,0.006,-0.004,0.0,0.196,,,0.0,0.00062,,,0.0,M-R relationship,0.0,,,0.0,853.27,22.21,-21.63,0.0,1216.0,,,0.0,0,,5361.0,70.81,-74.06,0.0,0.83,0.07,-0.06,0.0,0.87,0.04,-0.05,0.0,-0.07,0.162,-0.163,0.0,[Fe/H],4.55,0.04,-0.08,0.0,19h15m19.54s,288.8314251,+47d33m07.11s,47.5519753,515.334,5.4865,-5.4865,14.018,0.103,-0.103,12.052,0.016,-0.016,13.8344,0.000331,-0.000331,0.05714285714285715,0.0006167400881057269,0,1.1004148930002553,0.0,Low Eccentricity,Main Sequence,yellow,5.278474918326138e-05,2,515.334,0.9808859401103068,Outside Habitable Zone,0.17849561030966654,Gaseous,Hotter than Earth,Close-in Planet
2514,Kepler-1372 b,Kepler-1372,1,1,Transit,2016,Kepler,0,1.31155557,5.54e-06,-5.54e-06,0.0,0.024,,,0.0,1.27,0.44,-0.13,0.0,0.113,0.039,-0.012,0.0,2.15,,,0.0,0.00678,,,0.0,M-R relationship,0.0,,,0.0,2176.36,205.97,-184.39,0.0,1655.0,,,0.0,0,,5677.0,76.2,-103.14,0.0,0.97,0.26,-0.08,0.0,0.98,0.05,-0.05,0.0,0.05,0.126,-0.163,0.0,[Fe/H],4.46,0.07,-0.2,0.0,19h15m32.78s,288.8865895,+44d50m22.08s,44.8394672,1303.22,54.57,-50.43,15.667,0.126,-0.126,13.718,0.043,-0.043,15.3493,0.000442,-0.000442,0.11339285714285716,0.0067652611705475135,0,0.8379207048234049,0.0,Low Eccentricity,Main Sequence,yellow,9.224660059771733e-06,1,1303.22,0.9513566249056147,Outside Habitable Zone,0.2505755473812087,Gaseous,Hotter than Earth,Close-in Planet
2515,Kepler-1373 b,Kepler-1373,1,1,Transit,2016,Kepler,0,1.29123275,6.46e-06,-6.46e-06,0.0,0.0242,,,0.0,1.16,0.54,-0.19,0.0,0.103,0.048,-0.017,0.0,1.65,,,0.0,0.00521,,,0.0,M-R relationship,0.0,,,0.0,10436.6,1680.39,-1370.67,0.0,1887.0,,,0.0,0,,6299.0,169.62,-170.73,0.0,1.33,0.62,-0.2,0.0,1.22,0.2,-0.12,0.0,0.03,0.125,-0.173,0.0,[Fe/H],4.27,0.12,-0.26,0.0,19h03m00.49s,285.7520229,+39d14m57.02s,39.2491731,1699.46,131.92,-114.55,14.328,0.092,-0.092,12.789,0.024,-0.024,14.0717,0.000256,-0.000256,0.10357142857142856,0.005191944619257394,0,0.8290899915018661,0.0,Low Eccentricity,Main Sequence,white,4.960936620424214e-06,1,1699.46,0.7672447368672766,Outside Habitable Zone,0.2523604930453029,Gaseous,Hotter than Earth,Close-in Planet
2516,Kepler-1374 b,Kepler-1374,1,1,Transit,2016,Kepler,0,10.65276707,5.294e-05,-5.294e-05,0.0,0.0918,,,0.0,2.29,0.2,-0.18,0.0,0.204,0.018,-0.016,0.0,5.86,,,0.0,0.0184,,,0.0,M-R relationship,0.0,,,0.0,59.79,5.64,-5.08,0.0,737.0,,,0.0,0,,5323.0,108.36,-85.42,0.0,0.81,0.06,-0.06,0.0,0.85,0.05,-0.06,0.0,-0.13,0.16,-0.179,0.0,[Fe/H],4.56,0.04,-0.07,0.0,19h25m23.99s,291.3499783,+45d10m20.11s,45.1722521,1078.46,41.55,-38.63,15.991,0.08,-0.08,14.129,0.055,-0.055,15.93,0.000626,-0.000626,0.20446428571428574,0.0184392699811202,0,2.4555436685472722,0.0,Low Eccentricity,Main Sequence,yellow,1.3748886908910843e-05,1,1078.46,0.9984987151590194,Outside Habitable Zone,0.1164937323015085,Gaseous,Hotter than Earth,Close-in Planet
